"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on May 11, 2020","KerryKerry","yes","-","Great toy to keep our older dog busy","Wow my dog loves this chew! My parents had smaller chews for their puppy and when we visited recently, my dog took one of the puppy’s and loved it. I found this one on amazon that is bigger and fits for his size. He isn’t interested in traditional toys, so we were surprised he liked the chew so much... We took this one out of the package maybe an hour ago and he has not put it down!! At the rate he’s going, I might need to order another chew in a couple days. He’s 8 years old and on a diet, and this is a great way to help his teeth without overdoing it on dental treats.",5,"https://images-na.ssl-images-amazon.com/images/I/91N69biFMxL.jpg","-","https://www.amazon.com/gp/customer-reviews/R21TD0QVJHPJ8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 8, 2020","Ian Myers","yes","-","Poor quality. My puppy won’t touch it.","Was really unhappy with the quality of this chew. I have previously purchased him okay an dog chews at the pet store. They are always very dense and almost have a waxy texture.This chew is porous and brittle. The smoky smell is about the only this that seems correct. My puppy won’t even bother with it. He smells it, mouths it a bit and then ignores and he chews EVERYTHING right now, so that’s not a good sign.Going to throw it out as I’m actually a little suspicious as to what it may actually be made of at this point.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2PYIBTCYY6K9C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 7, 2020","Quinn","yes","-","Dog LOVED IT","Luna ate it in about an hour. She was 100% quiet and focused and well-mannered for that hour, though.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1DEPVJCNFXJV6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 2, 2020","jansvendsen60","yes","yes","Dog loving it","My dog loves this chew! She has never had these before so it took her a little while to indulge but is happily chewing away now. It doesn't serm to last as long as I had hoped. These are not inexpensive and from the description of them being hard chews I thought this would be something she could chew on for more than a couple of days. It hasn't quite worked out that way. By the end of the first day, she had chewed about half the large piece we purchased. We're on day 3 now and there is a small 2 to 2 1/2 inch thinner piece left as my dog runs her teeth over the flat area of the chew. That's a pleasant sound let me tell you, lol.Over all, it's a good product. We have no complaints about the smell or crumbs left from the chew. Neither has been an issue. I would purchase again but the price is a concern. Paying $7-$8 for 1 chew that lasts 3 days is a bit expensive to me.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R11FWKC0AKH43I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 1, 2020","Jeff","yes","-","Long lasting","Dog didn't care for it but oonce he did he couldn't stop",3,"-","-","https://www.amazon.com/gp/customer-reviews/RJKKDO1CG2UF0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on April 24, 2020","Jimmy","yes","yes","Not the same product I bought at the pet store","We bought one of these (same brand) from our local pet store and it was super hard and took our dog a very long time to eat. It advertises that it's almost as hard as antlers. But as other reviewers have mentioned, this one we bought from Amazon was not the same. Our dog broke it in half almost instantly. The one we bought at the pet store was great because it stayed intact, but I don't think this one is as safe for our dog because she can break off smaller pieces that she could potentially choke on. Maybe we got a bad batch but it seems weird that a lot of other reviewers had the same issue. I won't buy these from Amazon again.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RS7I6BDI4AQAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on April 18, 2020","C_","yes","-","Broken","Delivered broken in half",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3PLPB5G1X55S5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 20, 2020","A. Lam","yes","-","Not as hard as previous orders","Usually my dog can go for a while before even denting this stick - but today, after 5 minutes, he had chewed off a huge chunk already. Could be a bad batch. I'll update rating if the other sticks prove to be harder.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1JETQFRN82X29/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 14, 2020","Maureen McKenna","yes","-","Expensive","This is a great product for my Chocolate Lab. I would buy more often but very expensive, and last an hour at best.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2R21AXUZ6C3KF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 8, 2020","DartGal13","yes","-","Not for a power chewer","I have a Blue Heeler, she’s a power chewer. She went through this chew in less than a day. I gave it to her before leaving for work and when I got home 8hrs later, gone. Gonna need to find something stronger and keeps her attention.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2OXDHKVK0BQRI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 7, 2020","alc","yes","-","This dog treat came broken in piece and unusable by my pet because of this","I have bought this dog treat from pet stores in the past and have been very pleased with this product.  My dog loves these treats and I always feel safe giving them to her. However, this one came broken in the bag and because of that it was unusable for my pet as I was worried she could choke on the smaller pieces.  I will not purchase this product on line again, but rather will pick it up at the pet store where I will be able to see it's condition prior to purchasing.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R5GPKNEWEBIJ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 1, 2020","Courtney","yes","-","Not long lasting for heavy chewers","My dog loved it but for the cost it was not long lasting enough. Only an hour or two before it was gone.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RPDHCT3JLNJH2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 23, 2020","Autumn Smith","yes","-","Caution","They only last the dogs about three days and then there are a bunch of sharp pieces lasting around the house",3,"-","-","https://www.amazon.com/gp/customer-reviews/R333SBPITNI94W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 20, 2020","macbrogan","yes","-","Not great","Quality is inconsistent.  I buy these at the pet store for much more $ so was excited to get them here. Price difference was almost half.  They smell much more Smokey than in the pet store.  Dog smells like she’s been smoking!  Gross.  Won’t purchase again.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R277HH5T2BZ8XR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 20, 2020","Dale Angus","yes","-","Watch out for lactose intolerance","This may be a great product, but I found out by using this product that my dog is lactose intolerant. Not fun to find out.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1OJRS90HGGYC8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 19, 2020","Saoirse9999","yes","-","If you have a voracious chewer - forget it!","The first one of these I bought lasted my dog two days.  However, she has been eating 10 ""rawhide rolled chews for a while now. Since one of those lasts her about 45 minutes, I decided to go back to the Himalayan Dog Chews.  Well, this time she finished a large one in 45 minutes.  She is not a huge dog, just a 75# Irish setter. Needless to say, she and I both like her getting these treats, but they will be few and far between due to the cost and the longevity.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R23WX40N2IPXN3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 17, 2020","Jen","yes","-","Meh.","My dog thought this was just, meh. He didn't really go for it like he does when he really likes something. He only chewed on this when he absolutely had nothing else abs even then he would just drop it and leave it. He preferred to have nothing than to chew this. He did eventually finish it, about a month later. I'm going to try again and see if he takes to it better this time. If not then I guess this is not the one for him.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RJIT59I8ENWL9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 10, 2020","Jessica","yes","yes","NOT OKAY  **updated**  probably okay?","Read below for my original review.  I just learned that a dog that goes to doggie daycare, that we had been in contact with a few days prior to the episode had the exact same symptoms without any yak treats to blame. I'm now under the impression that my dog had caught a virus that was just coincidence with a new food type introduced at the same time. Poor pup. I'm still nervous about trying another one though.  Changed my review to three stars because my dog did enjoy it quite a bit.I was really excited for this as a replacement for the nasty smelling bully sticks that my dog loves but also burns through. When I got it out of the package it smelled nice and felt really firm and I had high hopes. My dog loved it! She chewed on it off and on for about two hours throughout the evening. Only made it through about 10% of the chew, so she hadn't digested that much of it.  At 2:45 in the morning my dog is crying loudly and barking in her crate, which she has never done before. I took her outside to potty and she had really bad diarrhea. I told her good girl for making it outside, offered her a drink of water and put her back to bed. I woke up at 5:30 to get ready for my day and i heard her very quietly whimpering. She had puked in her crate at some point also, and then had more diarrhea outside. Clearly, the one i got either was contaminated or something. It was very disappointing to have to throw it away for making my dog so sick. :(  I will never buy this type of chew again.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2NT81I7XZSX0T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in Canada on February 1, 2020","NBLadyNBLady","yes","yes","Who doesn't love stinky old smoked cheese!","My dog loves it!  (My husband, not so much.) Do not buy this product if you dislike the smell of really old smoked cheese. It makes me want some smoked Gouda. Dog wins.  :-)",5,"https://m.media-amazon.com/images/I/71Samha4Y2L.jpg","-","-","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 31, 2020","DeeDeeDeeDee","yes","yes","Great for heavy chewing","Looked a little darker than the usual ones from other brands.. but it last longer maybe bc its harder? My dog is a piranha she chews through rocks if you let her lol this thing is just a quarter eaten and its been about 25 hours that shes been at it so I'm more then impressed. Usually these milk bones last maybe 8 or 9 hours and she literally chews it for that long.",5,"https://images-na.ssl-images-amazon.com/images/I/71v8l66643L.jpg","-","https://www.amazon.com/gp/customer-reviews/RK5GFGZHTQDZD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 30, 2020","Kris2112Kris2112","yes","yes","Inconsistent quality","I purchased this from Amazon twice recently.  The first one broke almost immediately when my dog dropped it from around twelve inches from the ground.  Both pieces too small, so I had to take them away.  Since I had bought one previously from a retail store and it seemed okay I thought it was a fluke and purchased a second one.  Again when it was dropped it split in two, but I let my 6 month old GSD chew on the larger piece.  He quickly cracked off a rough large piece and swallowed it.  It is not supposed to shatter like this.  Prior chews and another brand purchased after did not do this.  I contacted the manufacturer and they responded by stating the product has not changed asked for my order number and said they would contact QA, then never got back to me or replied to my subsequent emails.  Many reviews from customers noting similar problems with the product.",1,"https://images-na.ssl-images-amazon.com/images/I/71TqD6fD+AL.jpg , https://images-na.ssl-images-amazon.com/images/I/71oCcmU6BNL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3RW5A34HM4F5T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 21, 2020","Every day shopper","-","-","Dog approved. Not feet friendly.","Bought this for my dog as a Christmas Stocking stuffer, he’s loves it! He loves to chew it, and walk it around the house. And leaves it in hidden corners, when a parent walks by they don’t see it and step in it. Dog approved. Not feet friendly.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1RSWK8IACP4JD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
